vectorizer,dim_reduction,n_comp,K,collapsed,alg,CHI,DBI,SIL,CV_COHERENCE,NPMI_COHERENCE,top_keywords
tfidf,SVD,5,7,False,KMeans,144.14165285391164,1.1905196463452736,0.47320807499922873,0.28501290595891154,-0.37602058537674266,"{0: ['red teaming', 'software engineering', 'natural language', 'alignment healthcare stakeholder'], 1: ['deep learning', 'subset selection', 'cross modal', 'convolutional neural network'], 2: ['standard contradiction', 'certification label', 'material discovery', 'ai implementation'], 3: ['adversarial example', 'adversarial attack', 'privacy fairness', 'privacy preserve'], 4: ['ai agent', 'base multi agent', 'multi agent framework', 'biodsa 1k'], 5: ['ai development', 'responsible ai', 'ai governance', 'eu ai act'], 6: ['instruction follow', 'reason model', 'ground truth', 'llm generate']}"
tfidf,SVD,5,7,False,Agglomerative,106.80799011946357,1.0161201285475394,0.40700065043954187,0.32682040803706525,-0.215025266639594,"{0: ['responsible ai', 'ai development', 'ai safety', 'ai governance'], 1: ['adversarial example', 'adversarial attack', 'privacy fairness', 'network service'], 2: ['instruction follow', 'llm generate', 'reason model', 'chain thought'], 3: ['base multi agent', 'llm agent', 'multi agent framework', 'llm base multi'], 4: ['medical image', 'deep learning', 'subset selection', 'cross modal'], 5: ['llm chatbots', 'llm risk decision', 'llm systematic', 'risk llm'], 6: ['standard contradiction', 'ai assistant', 'superficial consciousness hypothesis', 'software development assistant']}"
tfidf,SVD,5,8,False,FCM,137.0232334201734,1.2968554025371368,0.42383779731996385,0.28565212335469337,-0.4171315466380988,"{0: ['medical image', 'standard contradiction', 'cross modal', 'medical imaging'], 1: ['tabular data', 'transfer learning', 'skin color', 'deep learning'], 2: ['instruction follow', 'mfc bench', 'reason model', 'detection method'], 3: ['llm generate', 'trustworthy ai assist', 'natural language', 'mathematical analysis'], 4: ['ai development', 'user trust', 'eu ai act', 'ethical ai'], 5: ['adversarial attack', 'privacy fairness', 'privacy preserve', 'dp sgd'], 6: ['ai agent', 'base multi agent', 'multi agent framework', 'llm agent'], 7: ['ai safety', 'responsible ai', 'data quality', 'ai enable']}"
tfidf,SVD,5,8,False,KMeans,136.35586228012616,1.146081661500404,0.45285033771865624,0.32856571151222935,-0.32779369278380593,"{0: ['language model llm', 'llm generate', 'natural language', 'mathematical analysis'], 1: ['ai development', 'ai governance', 'user trust', 'responsible ai'], 2: ['adversarial example', 'adversarial attack', 'privacy fairness', 'network service'], 3: ['deep learning', 'standard contradiction', 'subset selection', 'cross modal'], 4: ['data quality', 'ai safety', 'ai enable', 'global health'], 5: ['ai agent', 'base multi agent', 'biodsa 1k', 'llm base multi'], 6: ['reason model', 'instruction follow', 'mfc bench', 'fact check'], 7: ['detection method', 'shed hd', 'outlier detection', 'available https github']}"
tfidf,SVD,5,8,False,Agglomerative,104.07115840680474,1.063426076878693,0.39306801501093774,0.33776351809926486,-0.26894517041983845,"{0: ['adversarial example', 'adversarial attack', 'privacy fairness', 'network service'], 1: ['ai development', 'responsible ai', 'ai safety', 'eu ai act'], 2: ['language model llms', 'instruction follow', 'llm generate', 'reason model'], 3: ['base multi agent', 'ai agent', 'llm base multi', 'multi agent framework'], 4: ['medical image', 'deep learning', 'subset selection', 'cross modal'], 5: ['llm chatbots', 'llm risk decision', 'llm systematic', 'risk attitude'], 6: ['standard contradiction', 'ai assistant', 'superficial consciousness hypothesis', 'ai software development'], 7: ['material discovery', 'explainable artificial intelligence', 'data quality', 'artificial intelligence xai']}"
tfidf,SVD,5,9,False,FCM,129.26390434789323,1.3277531766841515,0.381215185925299,0.2521401109895065,-0.3790444435428825,"{0: ['cross modal', 'uncertainty quantification', 'biomedical foundation model', 'conformal prediction'], 1: ['standard contradiction', 'ai safety', 'material discovery', 'ai implementation'], 2: ['diffusion model', 'quantum inspire', 'https github com', 'tabular data'], 3: ['instruction follow', 'mfc bench', 'reason model', 'detection method'], 4: ['user trust', 'ai development', 'eu ai act', 'ethical ai'], 5: ['adversarial attack', 'privacy fairness', 'network service', 'privacy preserve'], 6: ['ai agent', 'base multi agent', 'biodsa 1k', 'multi agent framework'], 7: ['global health', 'ai safety', 'meta seal', 'foundation model'], 8: ['language model llm', 'llm generate', 'trustworthy ai assist', 'natural language']}"
tfidf,SVD,5,9,False,KMeans,128.14118114015304,1.1291742112842635,0.4544836135490163,0.3230115313929976,-0.342930416082379,"{0: ['llm generate', 'natural language', 'trustworthy ai assist', 'prompt base'], 1: ['ai development', 'eu ai act', 'ai governance', 'ethical ai'], 2: ['adversarial example', 'adversarial attack', 'privacy fairness', 'privacy preserve'], 3: ['deep learning', 'standard contradiction', 'subset selection', 'cross modal'], 4: ['data quality', 'ai safety', 'ai enable', 'machine learn'], 5: ['ai agent', 'base multi agent', 'biodsa 1k', 'llm base multi'], 6: ['instruction follow', 'mfc bench', 'reason model', 'semantic entropy'], 7: ['detection method', 'outlier detection', 'shed hd', 'available https github'], 8: ['user trust', 'ai regulation', 'effective regulation', 'chatgpt mental health']}"
tfidf,SVD,5,9,False,Agglomerative,97.8389572701751,1.1216275654871628,0.38566533823266486,0.33853003008814336,-0.21785166103147607,"{0: ['ai development', 'responsible ai', 'ai safety', 'eu ai act'], 1: ['base multi agent', 'ai agent', 'multi agent framework', 'llm base multi'], 2: ['language model llms', 'instruction follow', 'llm generate', 'state art'], 3: ['dp sgd', 'differential privacy', 'privacy preserve', 'privacy protection'], 4: ['medical image', 'deep learning', 'state art', 'subset selection'], 5: ['llm chatbots', 'risk llm', 'risk like', 'llm risk decision'], 6: ['standard contradiction', 'ai assistant', 'ai software development', 'superficial consciousness hypothesis'], 7: ['explainable artificial intelligence', 'lesson learn', 'data quality', 'artificial intelligence xai'], 8: ['adversarial attack', 'adversarial robustness', 'automated drive', 'tabular data']}"
tfidf,SVD,5,10,False,FCM,121.23657631599102,1.3335175512902286,0.375809763803201,0.26931436496219163,-0.383753386575857,"{0: ['standard contradiction', 'cross modal', 'uncertainty quantification', 'biomedical foundation model'], 1: ['ai agent', 'base multi agent', 'multi agent framework', 'llm base multi'], 2: ['quantum inspire', 'https github com', 'data uncertainty', 'skin color'], 3: ['instruction follow', 'mfc bench', 'reason model', 'detection method'], 4: ['user trust', 'ai development', 'eu ai act', 'ethical ai'], 5: ['adversarial attack', 'privacy fairness', 'network service', 'privacy preserve'], 6: ['data quality', 'material discovery', 'ai model', 'transfer learning'], 7: ['ai implementation', 'chatgpt mental health', 'data curation', 'ai enable'], 8: ['language model llm', 'llm generate', 'open source', 'trustworthy ai assist'], 9: ['global health', 'meta seal', 'foundation model', 'ethical consideration']}"
tfidf,SVD,5,10,False,KMeans,124.09625031438783,1.1669587306078255,0.4411689329626113,0.31494449192697427,-0.36732277895233967,"{0: ['language model llms', 'llm generate', 'trustworthy ai assist', 'natural language'], 1: ['ai development', 'eu ai act', 'responsible ai', 'ethical ai'], 2: ['machine learn', 'tabular data', 'skin color', 'synthetic data generation'], 3: ['medical image', 'standard contradiction', 'deep learning', 'cross modal'], 4: ['ai safety', 'data quality', 'ai enable', 'ai implementation'], 5: ['ai agent', 'base multi agent', 'multi agent framework', 'biodsa 1k'], 6: ['language model llms', 'instruction follow', 'mfc bench', 'reason model'], 7: ['detection method', 'shed hd', 'outlier detection', 'available https github'], 8: ['user trust', 'ai regulation', 'chatgpt mental health', 'healthy distrust'], 9: ['adversarial attack', 'privacy fairness', 'privacy preserve', 'dp sgd']}"
tfidf,SVD,5,10,False,Agglomerative,108.03740518509521,1.117781351196875,0.4375868464517445,0.2934429369423398,-0.3087812272365326,"{0: ['base multi agent', 'ai agent', 'multi agent framework', 'biodsa 1k'], 1: ['dp sgd', 'differential privacy', 'privacy protection', 'dp rtfl'], 2: ['language model llms', 'instruction follow', 'llm generate', 'state art'], 3: ['data quality', 'ai technology', 'ai enable', 'data risk'], 4: ['ai development', 'ai governance', 'user trust', 'eu ai act'], 5: ['llm chatbots', 'risk attitude', 'risk like', 'llm systematic'], 6: ['standard contradiction', 'ai assistant', 'superficial consciousness hypothesis', 'software development assistant'], 7: ['material discovery', 'explainable artificial intelligence', 'data quality', 'artificial intelligence xai'], 8: ['adversarial attack', 'network service', 'adversarial robustness', 'automated drive'], 9: ['medical image', 'deep learning', 'state art', 'subset selection']}"
tfidf,SVD,5,11,False,FCM,116.26285441761513,1.2793203296028581,0.3699120277096884,0.29636871230889894,-0.42901562576895313,"{0: ['cross modal', 'explainable ai', 'uncertainty quantification', 'biomedical foundation model'], 1: ['ai agent', 'base multi agent', 'llm agent', 'biodsa 1k'], 2: ['detection method', 'model weight', 'image generation model', 'lime llm'], 3: ['language model llms', 'reason model', 'instruction follow', 'mfc bench'], 4: ['ai development', 'eu ai act', 'ethical ai', 'user trust'], 5: ['adversarial attack', 'privacy fairness', 'privacy preserve', 'dp sgd'], 6: ['ai safety', 'standard contradiction', 'material discovery', 'ai implementation'], 7: ['data risk', 'ai enable', 'privacy security', 'data quality'], 8: ['language model llms', 'llm generate', 'prompt base', 'red teaming'], 9: ['foundation model', 'ai application', 'certification label', 'global health'], 10: ['machine learn', 'tabular data', 'skin color', 'data uncertainty']}"
tfidf,SVD,5,11,False,KMeans,122.56460770842742,1.136699881644263,0.4544285024407004,0.26975906750053835,-0.3991659982184613,"{0: ['llm generate', 'prompt base', 'red teaming', 'mathematical analysis'], 1: ['ai development', 'responsible ai', 'ethical ai', 'foundation model'], 2: ['tabular data', 'skin color', 'incomplete preference', 'synthetic data generation'], 3: ['deep learning', 'cross modal', 'biomedical foundation model', 'convolutional neural network'], 4: ['global health', 'responsible ai', 'ai implementation', 'data risk'], 5: ['ai agent', 'base multi agent', 'llm base multi', 'multi agent framework'], 6: ['instruction follow', 'mfc bench', 'reason model', 'semantic entropy'], 7: ['detection method', 'outlier detection', 'shed hd', 'available https github'], 8: ['user trust', 'ai regulation', 'healthy distrust', 'chatgpt mental health'], 9: ['adversarial attack', 'privacy fairness', 'privacy preserve', 'dp sgd'], 10: ['data quality', 'standard contradiction', 'material discovery', 'machine learning']}"
tfidf,SVD,5,11,False,Agglomerative,100.29881953282094,1.0945094370849606,0.42568165788784595,0.2850908777357963,-0.25906869103367935,"{0: ['dp sgd', 'differential privacy', 'privacy protection', 'synthetic data'], 1: ['data quality', 'ai technology', 'ai enable', 'data risk'], 2: ['language model llms', 'instruction follow', 'llm generate', 'reason model'], 3: ['base multi agent', 'ai agent', 'multi agent framework', 'biodsa 1k'], 4: ['ai development', 'ai governance', 'user trust', 'eu ai act'], 5: ['llm chatbots', 'risk llm', 'risk attitude', 'risk like'], 6: ['standard contradiction', 'ai assistant', 'software development assistant', 'ai software development'], 7: ['material discovery', 'explainable artificial intelligence', 'data quality', 'artificial intelligence xai'], 8: ['adversarial attack', 'adversarial robustness', 'automated drive', 'tabular data'], 9: ['medical image', 'deep learning', 'subset selection', 'cross modal'], 10: ['llm agent', 'multi medium', 'partner selection', 'human learn']}"
tfidf,SVD,5,12,False,FCM,115.7893695457798,1.2362060093341796,0.3765049379592138,0.28057525643484443,-0.41057058236440963,"{0: ['deep learning', 'cross modal', 'biomedical foundation model', 'convolutional neural network'], 1: ['llm generate', 'prompt base', 'red teaming', 'mathematical analysis'], 2: ['detection method', 'image generation model', 'model weight', 'mechanistic interpretability'], 3: ['reason model', 'high stake', 'instruction follow', 'mfc bench'], 4: ['ethical ai', 'eu ai act', 'ai development', 'user trust'], 5: ['adversarial attack', 'privacy fairness', 'privacy preserve', 'dp sgd'], 6: ['ai agent', 'base multi agent', 'multi agent framework', 'llm base multi'], 7: ['responsible ai', 'ai implementation', 'data risk', 'ai technology'], 8: ['standard contradiction', 'chatgpt mental health', 'ai assistant', 'generative ai'], 9: ['foundation model', 'ai application', 'global health', 'certification label'], 10: ['data quality', 'material discovery', 'machine learning', 'transfer learning'], 11: ['adversarial example', 'network service', 'diffusion model', 'skin color']}"
tfidf,SVD,5,12,False,KMeans,114.87293012678771,1.2244160544912126,0.4149133261341553,0.27001301379315484,-0.38293925561002234,"{0: ['prompt base', 'mathematical analysis', 'trustworthy ai assist', 'software engineering'], 1: ['ai development', 'responsible ai', 'ethical ai', 'foundation model'], 2: ['tabular data', 'skin color', 'ml model', 'sensitive group'], 3: ['cross modal', 'biomedical foundation model', 'partial monotonicity', 'abductive explanation'], 4: ['global health', 'responsible ai', 'ai implementation', 'data risk'], 5: ['ai agent', 'base multi agent', 'multi agent framework', 'llm base multi'], 6: ['instruction follow', 'mfc bench', 'reason model', 'semantic entropy'], 7: ['shed hd', 'lime llm', 'hallucination detection', 'llm generate'], 8: ['user trust', 'ai regulation', 'healthy distrust', 'chatgpt mental health'], 9: ['adversarial attack', 'privacy fairness', 'privacy preserve', 'dp sgd'], 10: ['data quality', 'standard contradiction', 'material discovery', 'machine learning'], 11: ['data uncertainty', 'model agnostic', 'https github com', 'ood sample']}"
tfidf,SVD,5,12,False,Agglomerative,92.922802358063,1.0612522911786544,0.4254313532959559,0.3121530414125395,-0.28559784162765195,"{0: ['language model llms', 'instruction follow', 'llm generate', 'state art'], 1: ['data quality', 'artificial intelligence ai', 'data risk', 'ai enable'], 2: ['standard contradiction', 'ai assistant', 'superficial consciousness hypothesis', 'ai software development'], 3: ['base multi agent', 'ai agent', 'llm base multi', 'multi agent framework'], 4: ['ai development', 'artificial intelligence ai', 'ai governance', 'user trust'], 5: ['llm chatbots', 'llm risk decision', 'llm systematic', 'risk llm'], 6: ['dp sgd', 'differential privacy', 'privacy protection', 'rl moe'], 7: ['material discovery', 'machine learning', 'artificial intelligence ai', 'lesson learn'], 8: ['adversarial attack', 'adversarial robustness', 'automated drive', 'tabular data'], 9: ['medical image', 'deep learning', 'subset selection', 'state art'], 10: ['llm agent', 'game theoretic', 'multi medium', 'human learn'], 11: ['interaction deepfake', 'multi domain operation', 'multi domain task', 'security multi domain']}"
tfidf,SVD,5,15,False,FCM,107.83766480600808,1.2110736339903798,0.3589658336690381,0.2803418873350936,-0.3950570024969778,"{0: ['cross modal', 'biomedical foundation model', 'winsor cam', 'partial monotonicity'], 1: ['language model llms', 'llm generate', 'mathematical analysis', 'prompt base'], 2: ['detection method', 'shed hd', 'semantic entropy', 'model weight'], 3: ['language model llms', 'reason model', 'instruction follow', 'mfc bench'], 4: ['eu ai act', 'ethical ai', 'ai development', 'user trust'], 5: ['dp sgd', 'differential privacy', 'privacy protection', 'trustworthy distribute ai'], 6: ['base multi agent', 'llm base multi', 'autonomous agent', 'content safety'], 7: ['data risk', 'ai enable', 'privacy security', 'model card'], 8: ['llm agent', 'biodsa 1k', 'multi agent framework', 'ai agent'], 9: ['foundation model', 'certification label', 'future ai', 'meta seal'], 10: ['ai implementation', 'chatgpt mental health', 'ai use', 'ai assistant'], 11: ['adversarial attack', 'adversarial robustness', 'automated drive', 'tabular data'], 12: ['data uncertainty', 'skin color', 'neural network', 'learn framework'], 13: ['data quality', 'standard contradiction', 'material discovery', 'machine learning'], 14: ['incomplete preference', 'quality model', 'multi domain', 'transfer learning']}"
tfidf,SVD,5,15,False,KMeans,103.8049747533513,1.1716123394947806,0.3964487777391837,0.283523721326906,-0.3678273445044171,"{0: ['language model llms', 'llm generate', 'code generation', 'prompt base'], 1: ['global health', 'data risk', 'privacy security', 'privacy risk'], 2: ['tabular data', 'skin color', 'ml model', 'class incremental learn'], 3: ['biomedical foundation model', 'medical image', 'partial monotonicity', 'winsor cam'], 4: ['ai implementation', 'chatgpt mental health', 'ai safety research', 'incomplete preference'], 5: ['ai agent', 'base multi agent', 'llm base multi', 'multi agent framework'], 6: ['instruction follow', 'reason model', 'language model llms', 'semantic entropy'], 7: ['mfc bench', 'detection method', 'outlier detection', 'shed hd'], 8: ['user trust', 'ai regulation', 'effective regulation', 'different regulatory regime'], 9: ['adversarial attack', 'privacy fairness', 'dp sgd', 'differential privacy'], 10: ['data quality', 'standard contradiction', 'material discovery', 'machine learning'], 11: ['data uncertainty', 'model weight', 'image generation model', 'ood sample'], 12: ['deep learning', 'convolutional neural network', 'dropout base bayesnns', 'bayesian neural network'], 13: ['fine tuning', 'time compute', 'language model llms', 'free form adversarial'], 14: ['ai development', 'ethical ai', 'responsible ai', 'foundation model']}"
tfidf,SVD,5,15,False,Agglomerative,83.1902195948954,1.0272725140580963,0.37737945565459863,0.33240681976084774,-0.23963774862730555,"{0: ['ai development', 'artificial intelligence ai', 'ai governance', 'user trust'], 1: ['base multi agent', 'ai agent', 'biodsa 1k', 'llm base multi'], 2: ['language model llms', 'instruction follow', 'llm generate', 'reason model'], 3: ['ai safety', 'data quality', 'ai implementation', 'decision making'], 4: ['llm agent', 'game theoretic', 'multi medium', 'human learn'], 5: ['llm chatbots', 'risk like', 'llm systematic', 'llm risk decision'], 6: ['dp sgd', 'differential privacy', 'privacy preserve', 'privacy protection'], 7: ['material discovery', 'machine learning', 'lesson learn', 'artificial intelligence ai'], 8: ['adversarial example', 'adversarial attack', 'adversarial robustness', 'automated drive'], 9: ['medical image', 'deep learning', 'subset selection', 'state art'], 10: ['ai assistant', 'superficial consciousness hypothesis', 'ai software development', 'software development assistant'], 11: ['multi domain task', 'multi domain operation', 'gradient boost', 'agent cyber physical'], 12: ['time compute', 'free form adversarial', 'form adversarial prompt', 'adversarial prompt generation'], 13: ['standard contradiction', 'separation base', 'maximum triangular standard', 'formal abductive explanation'], 14: ['data risk', 'research challenge', 'fiduciary ai', 'ai safety ai']}"
tfidf,SVD,10,3,True,KMeans,56.19452114366406,1.9067711344748668,0.3050785561072811,0.3411964623056239,-0.37033372335405756,"{0: ['instruction follow', 'ai agent', 'base multi agent', 'reason model'], 1: ['adversarial example', 'adversarial attack', 'https github com', 'synthetic data'], 2: ['responsible ai', 'ai development', 'eu ai act', 'user trust']}"
tfidf,SVD,10,3,True,Agglomerative,15.810825918274707,1.3787326643521078,0.1574638037448722,0.338801269998358,-0.27068020734614273,"{0: ['large language model', 'language model llms', 'neural network', 'real world'], 1: ['adversarial robustness', 'automated drive', 'incomplete preference', 'multi domain'], 2: ['differential privacy', 'dp sgd', 'privacy risk', 'data risk']}"
tfidf,SVD,10,4,True,KMeans,51.8996772378265,1.694588121770342,0.3295275489884539,0.3605864358126868,-0.3691739676236908,"{0: ['instruction follow', 'natural language', 'llm generate', 'reason model'], 1: ['adversarial example', 'adversarial attack', 'synthetic data', 'data quality'], 2: ['ai development', 'eu ai act', 'ethical ai', 'high level'], 3: ['base multi agent', 'biodsa 1k', 'llm base multi', 'llm agent']}"
tfidf,SVD,10,4,True,Agglomerative,32.392549140994504,1.6628913667699066,0.2445543016274515,0.37326896925990166,-0.24541945613495492,"{0: ['responsible ai', 'ai development', 'ai safety', 'data quality'], 1: ['state art', 'ai agent', 'medical image', 'https github com'], 2: ['privacy preserve', 'differential privacy', 'dp sgd', 'privacy risk'], 3: ['adversarial robustness', 'automated drive', 'incomplete preference', 'ensemble model']}"
tfidf,SVD,10,5,True,KMeans,48.79703488178439,1.7622000038541537,0.34698423708545223,0.34029409778913916,-0.27359650808549496,"{0: ['instruction follow', 'llm generate', 'reason model', 'ground truth'], 1: ['adversarial example', 'adversarial attack', 'https github com', 'available https github'], 2: ['eu ai act', 'ai development', 'high level', 'fundamental right'], 3: ['base multi agent', 'multi agent framework', 'biodsa 1k', 'llm base multi'], 4: ['user trust', 'trust ai', 'privacy preserve', 'end user']}"
tfidf,SVD,10,5,True,Agglomerative,30.508172273275033,1.5195935582645659,0.23924541250616915,0.3657767855219483,-0.28674568717719395,"{0: ['state art', 'real world', 'open source', 'ai agent'], 1: ['ai development', 'ai safety', 'responsible ai', 'data quality'], 2: ['differential privacy', 'dp sgd', 'privacy protection', 'data risk'], 3: ['adversarial training', 'automated drive', 'incomplete preference', 'multi domain'], 4: ['explainable artificial intelligence', 'explainable ai xai', 'artificial intelligence xai', 'ml model']}"
tfidf,SVD,10,6,True,KMeans,48.055366338167424,1.547866422117303,0.3478783882524886,0.3644877227659736,-0.2920039063362048,"{0: ['instruction follow', 'llm generate', 'natural language', 'reason model'], 1: ['adversarial example', 'adversarial attack', 'machine learn', 'extensive experiment'], 2: ['eu ai act', 'foundation model', 'fundamental right', 'risk management'], 3: ['ai agent', 'base multi agent', 'llm base multi', 'biodsa 1k'], 4: ['user trust', 'trust ai', 'end user', 'certification label'], 5: ['ai safety', 'data quality', 'systematic review', 'ai technology']}"
tfidf,SVD,10,6,True,Agglomerative,33.995373764143764,1.4324516356326802,0.27678631442632856,0.3596301823220287,-0.2886640545658623,"{0: ['ai development', 'ai safety', 'responsible ai', 'data quality'], 1: ['state art', 'real world', 'medical image', 'open source'], 2: ['ai agent', 'base multi agent', 'standard contradiction', 'biodsa 1k'], 3: ['automated drive', 'incomplete preference', 'multi domain', 'ensemble model'], 4: ['explainable artificial intelligence', 'explainable ai xai', 'artificial intelligence xai', 'ml model'], 5: ['privacy preserve', 'differential privacy', 'dp sgd', 'data risk']}"
tfidf,SVD,10,7,True,KMeans,48.938105092347804,1.4089224760081653,0.38571350698614226,0.3441086661956581,-0.23580857176435308,"{0: ['instruction follow', 'llm generate', 'chain thought', 'reason model'], 1: ['adversarial example', 'adversarial attack', 'https github com', 'available https github'], 2: ['eu ai act', 'foundation model', 'fundamental right', 'risk management'], 3: ['ai agent', 'base multi agent', 'biodsa 1k', 'multi agent framework'], 4: ['user trust', 'trust ai', 'end user', 'certification label'], 5: ['data quality', 'systematic review', 'ai technology', 'ai enable'], 6: ['privacy preserve', 'privacy fairness', 'dp sgd', 'differential privacy']}"
